# Dataset: comisiones_paridad
# Generado: 2026-05-24 01:25
# Filas: 2236
# Fuente: Composición de comisiones permanentes — HCDN
# URL fuente: https://www.hcdn.gob.ar/comisiones/permanentes/
# Método: Scraping de páginas /integrantes.html. Snapshots históricos via Wayback Machine. Género inferido del nombre para snapshots sin padrón cargado
# Licencia: CC BY 4.0 — citar como: Quórum (2026), Observatorio de Comportamiento Parlamentario Nacional
#
comision_slug,comision_nombre,categoria_tematica,camara,cargo_canonico,cargo_crudo,orden_jerarquico,diputado_slug,apellido,nombre,bloque,distrito,genero,fecha_nacimiento,profesion_categoria
ceydregional,ECONOMIAS Y DESARROLLO REGIONAL,Economía y Hacienda,diputados,vocal,VOCAL,6,afreites,Freites,Andrea,UNIÓN POR LA PATRIA,TIERRA DEL FUEGO,M,1977-02-11,Educación y Docencia
ceydregional,ECONOMIAS Y DESARROLLO REGIONAL,Economía y Hacienda,diputados,vocal,VOCAL,6,efelix,Félix,Emir,UNIÓN POR LA PATRIA,MENDOZA,M,1964-08-07,Empresa y Comercio
ceydregional,ECONOMIAS Y DESARROLLO REGIONAL,Economía y Hacienda,diputados,vocal,VOCAL,6,mgallardo,Gallardo,María Virginia,LA LIBERTAD AVANZA,CORRIENTES,F,1985-09-25,Artes y Cultura
ceydregional,ECONOMIAS Y DESARROLLO REGIONAL,Economía y Hacienda,diputados,vocal,VOCAL,6,igarciaa,García Aresca,Ignacio,PROVINCIAS UNIDAS,CORDOBA,M,1969-08-24,Economía y Contabilidad
ceydregional,ECONOMIAS Y DESARROLLO REGIONAL,Economía y Hacienda,diputados,vocal,VOCAL,6,dgiuliano,Giuliano,Diego A.,UNIÓN POR LA PATRIA,SANTA FE,M,1965-01-14,Derecho
ceydregional,ECONOMIAS Y DESARROLLO REGIONAL,Economía y Hacienda,diputados,vocal,VOCAL,6,jegomez,Gomez,José,UNIÓN POR LA PATRIA,SANTIAGO DEL ESTERO,M,1962-10-25,Trabajo y Oficios
ceydregional,ECONOMIAS Y DESARROLLO REGIONAL,Economía y Hacienda,diputados,vocal,VOCAL,6,mgruber,Gruber,Maura,LA LIBERTAD AVANZA,MISIONES,F,1984-02-08,Empresa y Comercio
ceydregional,ECONOMIAS Y DESARROLLO REGIONAL,Economía y Hacienda,diputados,vocal,VOCAL,6,mlanesan,Lanesan Sancho,Moira,UNIÓN POR LA PATRIA,SANTA CRUZ,F,1985-02-03,Empresa y Comercio
ceydregional,ECONOMIAS Y DESARROLLO REGIONAL,Economía y Hacienda,diputados,vocal,VOCAL,6,aleone,Leone,Andrés,LA LIBERTAD AVANZA,CIUDAD DE BUENOS AIRES,M,1970-09-07,Agropecuario
ceydregional,ECONOMIAS Y DESARROLLO REGIONAL,Economía y Hacienda,diputados,vocal,VOCAL,6,rmonzon,Monzón,Roxana,UNIÓN POR LA PATRIA,BUENOS AIRES,F,1974-05-31,Educación y Docencia
ceydregional,ECONOMIAS Y DESARROLLO REGIONAL,Economía y Hacienda,diputados,vocal,VOCAL,6,jumoreno,Moreno Ovalle,Julio,LA LIBERTAD AVANZA,SALTA,M,1954-10-26,Economía y Contabilidad
ceydregional,ECONOMIAS Y DESARROLLO REGIONAL,Economía y Hacienda,diputados,vocal,VOCAL,6,vravera,Ravera,Valentina,LA LIBERTAD AVANZA,SANTA FE,F,2000-10-20,Estudiante
ceydregional,ECONOMIAS Y DESARROLLO REGIONAL,Economía y Hacienda,diputados,vocal,VOCAL,6,griesco,Riesco,Gastón,LA LIBERTAD AVANZA,NEUQUEN,M,1987-07-04,Empresa y Comercio
ceydregional,ECONOMIAS Y DESARROLLO REGIONAL,Economía y Hacienda,diputados,vocal,VOCAL,6,yruiz,Ruíz,Yamila,INNOVACIÓN FEDERAL,MISIONES,F,1991-10-13,Derecho
ceydregional,ECONOMIAS Y DESARROLLO REGIONAL,Economía y Hacienda,diputados,vocal,VOCAL,6,jschiaretti,Schiaretti,Juan,PROVINCIAS UNIDAS,CORDOBA,M,1949-06-19,Economía y Contabilidad
ceydregional,ECONOMIAS Y DESARROLLO REGIONAL,Economía y Hacienda,diputados,vocal,VOCAL,6,ptita,Tita,Paulo Agustín,UNIÓN POR LA PATRIA,TIERRA DEL FUEGO,M,1976-01-15,Economía y Contabilidad
ceydregional,ECONOMIAS Y DESARROLLO REGIONAL,Economía y Hacienda,diputados,vocal,VOCAL,6,czapata,Zapata,Carlos Raúl,LA LIBERTAD AVANZA,SALTA,M,1957-01-30,Economía y Contabilidad
ceducacion,EDUCACION,"Educación, Cultura y Comunicación",diputados,presidente,PRESIDENTA,1,afregonese,Fregonese,Alicia,PRO,ENTRE RIOS,F,1961-01-09,Otras / Sin definir
ceducacion,EDUCACION,"Educación, Cultura y Comunicación",diputados,vicepresidente_1,VICEPRESIDENTE 1ª,2,cabrizuela,Brizuela,Adrián,LA LIBERTAD AVANZA,CATAMARCA,M,1972-08-26,Educación y Docencia
ceducacion,EDUCACION,"Educación, Cultura y Comunicación",diputados,vicepresidente_2,VICEPRESIDENTE 2ª,3,bosuna,Osuna,Blanca Inés,UNIÓN POR LA PATRIA,ENTRE RIOS,F,1950-10-25,Educación y Docencia
ceducacion,EDUCACION,"Educación, Cultura y Comunicación",diputados,secretario,SECRETARIO,5,mgcoletta,Coletta,Mariela,PROVINCIAS UNIDAS,CIUDAD DE BUENOS AIRES,F,1989-05-16,Economía y Contabilidad
ceducacion,EDUCACION,"Educación, Cultura y Comunicación",diputados,secretario,SECRETARIO,5,digonzalez,González,Diógenes Ignacio,UCR - UNIÓN CÍVICA RADICAL,CORRIENTES,M,1965-08-21,Derecho
ceducacion,EDUCACION,"Educación, Cultura y Comunicación",diputados,vocal,VOCAL,6,haguirre,Aguirre,Hilda,UNIÓN POR LA PATRIA,LA RIOJA,F,1960-04-11,Salud
ceducacion,EDUCACION,"Educación, Cultura y Comunicación",diputados,vocal,VOCAL,6,sajmechet,Ajmechet,Sabrina,LA LIBERTAD AVANZA,CIUDAD DE BUENOS AIRES,F,1981-08-22,Ciencias Sociales y Políticas
ceducacion,EDUCACION,"Educación, Cultura y Comunicación",diputados,vocal,VOCAL,6,bavico,Avico,Belén,LA LIBERTAD AVANZA,CORDOBA,F,1979-11-27,Empresa y Comercio
ceducacion,EDUCACION,"Educación, Cultura y Comunicación",diputados,vocal,VOCAL,6,lbasterra,Basterra,Luis Eugenio,UNIÓN POR LA PATRIA,FORMOSA,M,1958-10-14,Agropecuario
ceducacion,EDUCACION,"Educación, Cultura y Comunicación",diputados,vocal,VOCAL,6,sdolce,Dolce,Sergio,UNIÓN POR LA PATRIA,CHACO,M,1979-02-28,Trabajo y Oficios
ceducacion,EDUCACION,"Educación, Cultura y Comunicación",diputados,vocal,VOCAL,6,fdiaz,Díaz,Fernanda,UNIÓN POR LA PATRIA,BUENOS AIRES,F,1990-02-20,Comunicación y Periodismo
ceducacion,EDUCACION,"Educación, Cultura y Comunicación",diputados,vocal,VOCAL,6,mferraro,Ferraro,Maximiliano,COALICION CIVICA,CIUDAD DE BUENOS AIRES,M,1975-11-04,Otras / Sin definir
ceducacion,EDUCACION,"Educación, Cultura y Comunicación",diputados,vocal,VOCAL,6,aferreyra,Ferreyra,Alida,LA LIBERTAD AVANZA,CIUDAD DE BUENOS AIRES,F,1977-09-22,Derecho
ceducacion,EDUCACION,"Educación, Cultura y Comunicación",diputados,vocal,VOCAL,6,afinocchiaro,Finocchiaro,Alejandro,PRO,BUENOS AIRES,M,1967-08-27,Educación y Docencia
ceducacion,EDUCACION,"Educación, Cultura y Comunicación",diputados,vocal,VOCAL,6,pholzman,Holzman,Patricia,LA LIBERTAD AVANZA,CIUDAD DE BUENOS AIRES,F,1965-11-09,Economía y Contabilidad
ceducacion,EDUCACION,"Educación, Cultura y Comunicación",diputados,vocal,VOCAL,6,ghumenuk,Humenuk,Gladys,LA LIBERTAD AVANZA,BUENOS AIRES,F,1973-01-01,Economía y Contabilidad
ceducacion,EDUCACION,"Educación, Cultura y Comunicación",diputados,vocal,VOCAL,6,mllano,Llano,Mercedes,LA LIBERTAD AVANZA,MENDOZA,F,1978-08-27,Ciencias Sociales y Políticas
ceducacion,EDUCACION,"Educación, Cultura y Comunicación",diputados,vocal,VOCAL,6,hmango,Mango,Marcelo,UNIÓN POR LA PATRIA,RIO NEGRO,M,1964-11-02,Educación y Docencia
ceducacion,EDUCACION,"Educación, Cultura y Comunicación",diputados,vocal,VOCAL,6,gmedina,Medina,Gladys,INDEPENDENCIA,TUCUMAN,F,1973-04-29,Educación y Docencia
ceducacion,EDUCACION,"Educación, Cultura y Comunicación",diputados,vocal,VOCAL,6,jucmolina,Molina,Juan Carlos,UNIÓN POR LA PATRIA,SANTA CRUZ,M,1966-12-08,Otras / Sin definir
ceducacion,EDUCACION,"Educación, Cultura y Comunicación",diputados,vocal,VOCAL,6,rmonzon,Monzón,Roxana,UNIÓN POR LA PATRIA,BUENOS AIRES,F,1974-05-31,Educación y Docencia
ceducacion,EDUCACION,"Educación, Cultura y Comunicación",diputados,vocal,VOCAL,6,mniveyro,Niveyro,Miriam,LA LIBERTAD AVANZA,BUENOS AIRES,F,1968-02-13,Educación y Docencia
ceducacion,EDUCACION,"Educación, Cultura y Comunicación",diputados,vocal,VOCAL,6,jojeda,Ojeda,Joaquín,LA LIBERTAD AVANZA,BUENOS AIRES,M,1991-01-23,Educación y Docencia
ceducacion,EDUCACION,"Educación, Cultura y Comunicación",diputados,vocal,VOCAL,6,jpauli,Pauli,Santiago,LA LIBERTAD AVANZA,TIERRA DEL FUEGO,M,1987-07-08,Educación y Docencia
ceducacion,EDUCACION,"Educación, Cultura y Comunicación",diputados,vocal,VOCAL,6,epaulon,Paulón,Esteban,PROVINCIAS UNIDAS,SANTA FE,M,1978-06-17,Trabajo y Oficios
ceducacion,EDUCACION,"Educación, Cultura y Comunicación",diputados,vocal,VOCAL,6,mpetrovich,Petrovich,María Lorena,LA LIBERTAD AVANZA,BUENOS AIRES,F,1979-10-23,Comunicación y Periodismo
ceducacion,EDUCACION,"Educación, Cultura y Comunicación",diputados,vocal,VOCAL,6,aravier,Ravier,Adrián,LA LIBERTAD AVANZA,LA PAMPA,M,1978-11-29,Economía y Contabilidad
ceducacion,EDUCACION,"Educación, Cultura y Comunicación",diputados,vocal,VOCAL,6,yruiz,Ruíz,Yamila,INNOVACIÓN FEDERAL,MISIONES,F,1991-10-13,Derecho
ceducacion,EDUCACION,"Educación, Cultura y Comunicación",diputados,vocal,VOCAL,6,msalzmann,Salzmann,Marina Dorotea,UNIÓN POR LA PATRIA,BUENOS AIRES,F,1990-05-13,Ciencias Sociales y Políticas
ceducacion,EDUCACION,"Educación, Cultura y Comunicación",diputados,vocal,VOCAL,6,nsandg,Sand,Nancy,UNIÓN POR LA PATRIA,CORRIENTES,F,1964-01-04,Educación y Docencia
ceducacion,EDUCACION,"Educación, Cultura y Comunicación",diputados,vocal,VOCAL,6,ssanturior,Santurio,Santiago,LA LIBERTAD AVANZA,BUENOS AIRES,M,1988-01-09,Educación y Docencia
ceducacion,EDUCACION,"Educación, Cultura y Comunicación",diputados,vocal,VOCAL,6,ytomassoni,Tomassoni,Yamile,LA LIBERTAD AVANZA,SANTA FE,F,1978-05-27,Educación y Docencia
ceducacion,EDUCACION,"Educación, Cultura y Comunicación",diputados,vocal,VOCAL,6,ntrotta,Trotta,Nicolás Alfredo,UNIÓN POR LA PATRIA,BUENOS AIRES,M,1976-01-20,Derecho
ceducacion,EDUCACION,"Educación, Cultura y Comunicación",diputados,vocal,VOCAL,6,lvolnovich,Volnovich,Luana,UNIÓN POR LA PATRIA,BUENOS AIRES,F,1979-09-26,Ciencias Sociales y Políticas
ceducacion,EDUCACION,"Educación, Cultura y Comunicación",diputados,vocal,VOCAL,6,hyasky,Yasky,Hugo,UNIÓN POR LA PATRIA,BUENOS AIRES,M,1949-10-10,Educación y Docencia
ceycombust,ENERGIA Y COMBUSTIBLES,"Producción, Recursos y Trabajo",diputados,presidente,PRESIDENTE,1,fcorreal,Correa Llano,Facundo,LA LIBERTAD AVANZA,MENDOZA,M,1979-04-06,Economía y Contabilidad
ceycombust,ENERGIA Y COMBUSTIBLES,"Producción, Recursos y Trabajo",diputados,vicepresidente_1,VICEPRESIDENTE 1ª,2,jluque,Luque,Juan Pablo,UNIÓN POR LA PATRIA,CHUBUT,M,1977-12-20,Derecho
ceycombust,ENERGIA Y COMBUSTIBLES,"Producción, Recursos y Trabajo",diputados,vicepresidente_2,VICEPRESIDENTE 2ª,3,pverasay,Verasay,Pamela Fernanda,UCR - UNIÓN CÍVICA RADICAL,MENDOZA,F,1980-04-26,Economía y Contabilidad
ceycombust,ENERGIA Y COMBUSTIBLES,"Producción, Recursos y Trabajo",diputados,secretario,SECRETARIO,5,efelix,Félix,Emir,UNIÓN POR LA PATRIA,MENDOZA,M,1964-08-07,Empresa y Comercio
ceycombust,ENERGIA Y COMBUSTIBLES,"Producción, Recursos y Trabajo",diputados,secretario,SECRETARIO,5,lvillaverde,Villaverde,Lorena,LA LIBERTAD AVANZA,RIO NEGRO,F,1974-02-18,Empresa y Comercio
ceycombust,ENERGIA Y COMBUSTIBLES,"Producción, Recursos y Trabajo",diputados,vocal,VOCAL,6,sajmechet,Ajmechet,Sabrina,LA LIBERTAD AVANZA,CIUDAD DE BUENOS AIRES,F,1981-08-22,Ciencias Sociales y Políticas
ceycombust,ENERGIA Y COMBUSTIBLES,"Producción, Recursos y Trabajo",diputados,vocal,VOCAL,6,jaraujoh,Araujo Hernández,Jorge Neri,UNIÓN POR LA PATRIA,TIERRA DEL FUEGO,M,1968-04-05,Salud
ceycombust,ENERGIA Y COMBUSTIBLES,"Producción, Recursos y Trabajo",diputados,vocal,VOCAL,6,aarrua,Arrúa,Alberto,INNOVACIÓN FEDERAL,MISIONES,M,1976-06-29,Empresa y Comercio
ceycombust,ENERGIA Y COMBUSTIBLES,"Producción, Recursos y Trabajo",diputados,vocal,VOCAL,6,jaavila,Avila,Jorge Antonio,PROVINCIAS UNIDAS,CHUBUT,M,1965-05-19,Trabajo y Oficios
ceycombust,ENERGIA Y COMBUSTIBLES,"Producción, Recursos y Trabajo",diputados,vocal,VOCAL,6,mdelarosa,De La Rosa,María Graciela,UNIÓN POR LA PATRIA,FORMOSA,F,1955-07-22,Economía y Contabilidad
ceycombust,ENERGIA Y COMBUSTIBLES,"Producción, Recursos y Trabajo",diputados,vocal,VOCAL,6,algarcia,García,Álvaro,LA LIBERTAD AVANZA,BUENOS AIRES,M,1979-01-10,Derecho
ceycombust,ENERGIA Y COMBUSTIBLES,"Producción, Recursos y Trabajo",diputados,vocal,VOCAL,6,jglinski,Glinski,José,UNIÓN POR LA PATRIA,CHUBUT,M,1980-08-05,Ciencias Sociales y Políticas
ceycombust,ENERGIA Y COMBUSTIBLES,"Producción, Recursos y Trabajo",diputados,vocal,VOCAL,6,agonzales,Gonzales,Alfredo,LA LIBERTAD AVANZA,JUJUY,M,1988-04-20,Economía y Contabilidad
ceycombust,ENERGIA Y COMBUSTIBLES,"Producción, Recursos y Trabajo",diputados,vocal,VOCAL,6,agonzalez,González,Álvaro,PRO,CIUDAD DE BUENOS AIRES,M,1958-10-12,Derecho
ceycombust,ENERGIA Y COMBUSTIBLES,"Producción, Recursos y Trabajo",diputados,vocal,VOCAL,6,aianni,Ianni,Ana María,UNIÓN POR LA PATRIA,SANTA CRUZ,F,1969-09-21,Educación y Docencia
ceycombust,ENERGIA Y COMBUSTIBLES,"Producción, Recursos y Trabajo",diputados,vocal,VOCAL,6,mkirchner,Kirchner,Máximo Carlos,UNIÓN POR LA PATRIA,BUENOS AIRES,M,1977-02-16,Otras / Sin definir
ceycombust,ENERGIA Y COMBUSTIBLES,"Producción, Recursos y Trabajo",diputados,vocal,VOCAL,6,alaumann,Laumann,Andrés Ariel,LA LIBERTAD AVANZA,ENTRE RIOS,M,1972-02-08,Empresa y Comercio
ceycombust,ENERGIA Y COMBUSTIBLES,"Producción, Recursos y Trabajo",diputados,vocal,VOCAL,6,aleone,Leone,Andrés,LA LIBERTAD AVANZA,CIUDAD DE BUENOS AIRES,M,1970-09-07,Agropecuario
ceycombust,ENERGIA Y COMBUSTIBLES,"Producción, Recursos y Trabajo",diputados,vocal,VOCAL,6,hmango,Mango,Marcelo,UNIÓN POR LA PATRIA,RIO NEGRO,M,1964-11-02,Educación y Docencia
ceycombust,ENERGIA Y COMBUSTIBLES,"Producción, Recursos y Trabajo",diputados,vocal,VOCAL,6,jmukdise,Mukdise,Jorge,UNIÓN POR LA PATRIA,SANTIAGO DEL ESTERO,M,1972-12-23,Derecho
ceycombust,ENERGIA Y COMBUSTIBLES,"Producción, Recursos y Trabajo",diputados,vocal,VOCAL,6,jnunez,Nuñez,José,PROVINCIAS UNIDAS,SANTA FE,M,1974-11-12,Trabajo y Oficios
ceycombust,ENERGIA Y COMBUSTIBLES,"Producción, Recursos y Trabajo",diputados,vocal,VOCAL,6,bosuna,Osuna,Blanca Inés,UNIÓN POR LA PATRIA,ENTRE RIOS,F,1950-10-25,Educación y Docencia
ceycombust,ENERGIA Y COMBUSTIBLES,"Producción, Recursos y Trabajo",diputados,vocal,VOCAL,6,spareja,Pareja,Sebastián,LA LIBERTAD AVANZA,BUENOS AIRES,M,1975-10-03,Derecho
ceycombust,ENERGIA Y COMBUSTIBLES,"Producción, Recursos y Trabajo",diputados,vocal,VOCAL,6,gpedrali,Pedrali,Gabriela,UNIÓN POR LA PATRIA,LA RIOJA,F,1964-02-02,Trabajo y Oficios
ceycombust,ENERGIA Y COMBUSTIBLES,"Producción, Recursos y Trabajo",diputados,vocal,VOCAL,6,griesco,Riesco,Gastón,LA LIBERTAD AVANZA,NEUQUEN,M,1987-07-04,Empresa y Comercio
ceycombust,ENERGIA Y COMBUSTIBLES,"Producción, Recursos y Trabajo",diputados,vocal,VOCAL,6,groca,Roca,Gonzalo,LA LIBERTAD AVANZA,CORDOBA,M,1979-01-29,Derecho
ceycombust,ENERGIA Y COMBUSTIBLES,"Producción, Recursos y Trabajo",diputados,vocal,VOCAL,6,ssanturior,Santurio,Santiago,LA LIBERTAD AVANZA,BUENOS AIRES,M,1988-01-09,Educación y Docencia
ceycombust,ENERGIA Y COMBUSTIBLES,"Producción, Recursos y Trabajo",diputados,vocal,VOCAL,6,aserquis,Serquis,Adriana Cristina,UNIÓN POR LA PATRIA,RIO NEGRO,F,1967-11-07,Ingeniería y Técnicas
ceycombust,ENERGIA Y COMBUSTIBLES,"Producción, Recursos y Trabajo",diputados,vocal,VOCAL,6,jsanchezw,Sánchez Wrba,Javier,PRO,BUENOS AIRES,M,1984-01-07,Ciencias Sociales y Políticas
ceycombust,ENERGIA Y COMBUSTIBLES,"Producción, Recursos y Trabajo",diputados,vocal,VOCAL,6,ptodero,Todero,Pablo,UNIÓN POR LA PATRIA,NEUQUEN,M,1972-02-07,Otras / Sin definir
ceycombust,ENERGIA Y COMBUSTIBLES,"Producción, Recursos y Trabajo",diputados,vocal,VOCAL,6,atortoriello,Tortoriello,Aníbal,LA LIBERTAD AVANZA,RIO NEGRO,M,1958-12-24,Empresa y Comercio
ceycombust,ENERGIA Y COMBUSTIBLES,"Producción, Recursos y Trabajo",diputados,vocal,VOCAL,6,ctreffinger,Treffinger,César,LA LIBERTAD AVANZA,CHUBUT,M,1975-08-14,Empresa y Comercio
ceycombust,ENERGIA Y COMBUSTIBLES,"Producción, Recursos y Trabajo",diputados,vocal,VOCAL,6,hurien,Urien,Hernán,LA LIBERTAD AVANZA,BUENOS AIRES,M,1988-11-09,Trabajo y Oficios
ceycombust,ENERGIA Y COMBUSTIBLES,"Producción, Recursos y Trabajo",diputados,vocal,VOCAL,6,gvisconti,Visconti,Gino,LA LIBERTAD AVANZA,LA RIOJA,M,1993-12-14,Economía y Contabilidad
ceycombust,ENERGIA Y COMBUSTIBLES,"Producción, Recursos y Trabajo",diputados,vocal,VOCAL,6,mzigaran,Zigarán,María Inés,PROVINCIAS UNIDAS,JUJUY,F,1970-01-16,Comunicación y Periodismo
cfnjuventudes,"FAMILIAS, NIÑEZ Y JUVENTUDES",Cuidado y Bienestar Social,diputados,presidente,PRESIDENTE,1,pyedlin,Yedlin,Pablo Raúl,UNIÓN POR LA PATRIA,TUCUMAN,M,1966-07-16,Salud
cfnjuventudes,"FAMILIAS, NIÑEZ Y JUVENTUDES",Cuidado y Bienestar Social,diputados,vicepresidente_1,VICEPRESIDENTE 1ª,2,mflores,Flores,Maria Gabriela,LA LIBERTAD AVANZA,SALTA,F,1974-10-03,Derecho
cfnjuventudes,"FAMILIAS, NIÑEZ Y JUVENTUDES",Cuidado y Bienestar Social,diputados,vicepresidente_2,VICEPRESIDENTE 2ª,3,jslongo,Longo,Johanna Sabrina,LA LIBERTAD AVANZA,BUENOS AIRES,F,1982-08-05,Derecho
cfnjuventudes,"FAMILIAS, NIÑEZ Y JUVENTUDES",Cuidado y Bienestar Social,diputados,secretario,SECRETARIO,5,jmcampo,Campo,Julieta Marisol,UNIÓN POR LA PATRIA,CHACO,F,1993-08-12,Otras / Sin definir
cfnjuventudes,"FAMILIAS, NIÑEZ Y JUVENTUDES",Cuidado y Bienestar Social,diputados,secretario,SECRETARIO,5,afregonese,Fregonese,Alicia,PRO,ENTRE RIOS,F,1961-01-09,Otras / Sin definir
cfnjuventudes,"FAMILIAS, NIÑEZ Y JUVENTUDES",Cuidado y Bienestar Social,diputados,secretario,SECRETARIO,5,mzigaran,Zigarán,María Inés,PROVINCIAS UNIDAS,JUJUY,F,1970-01-16,Comunicación y Periodismo
cfnjuventudes,"FAMILIAS, NIÑEZ Y JUVENTUDES",Cuidado y Bienestar Social,diputados,vocal,VOCAL,6,calmena,Almena,Carlos Alberto,LA LIBERTAD AVANZA,SAN LUIS,M,1968-04-06,Ingeniería y Técnicas
cfnjuventudes,"FAMILIAS, NIÑEZ Y JUVENTUDES",Cuidado y Bienestar Social,diputados,vocal,VOCAL,6,bandreussi,Andreussi,Barbara,LA LIBERTAD AVANZA,JUJUY,F,1965-11-22,Otras / Sin definir
cfnjuventudes,"FAMILIAS, NIÑEZ Y JUVENTUDES",Cuidado y Bienestar Social,diputados,vocal,VOCAL,6,ebruno,Bruno,Eliana,LA LIBERTAD AVANZA,SALTA,F,1988-08-31,Economía y Contabilidad
cfnjuventudes,"FAMILIAS, NIÑEZ Y JUVENTUDES",Cuidado y Bienestar Social,diputados,vocal,VOCAL,6,mrfrias,Frias,Maira,LA LIBERTAD AVANZA,CHUBUT,F,1987-06-15,Derecho
cfnjuventudes,"FAMILIAS, NIÑEZ Y JUVENTUDES",Cuidado y Bienestar Social,diputados,vocal,VOCAL,6,mgallardo,Gallardo,María Virginia,LA LIBERTAD AVANZA,CORRIENTES,F,1985-09-25,Artes y Cultura
cfnjuventudes,"FAMILIAS, NIÑEZ Y JUVENTUDES",Cuidado y Bienestar Social,diputados,vocal,VOCAL,6,agiampieri,Giampieri,Antonela,PRO,CIUDAD DE BUENOS AIRES,F,1988-09-20,Derecho
cfnjuventudes,"FAMILIAS, NIÑEZ Y JUVENTUDES",Cuidado y Bienestar Social,diputados,vocal,VOCAL,6,mhuesen,Huesen,Gerardo,LA LIBERTAD AVANZA,TUCUMAN,M,1980-03-21,Empresa y Comercio
cfnjuventudes,"FAMILIAS, NIÑEZ Y JUVENTUDES",Cuidado y Bienestar Social,diputados,vocal,VOCAL,6,lmarclay,Marclay,Marianela,UNIÓN POR LA PATRIA,ENTRE RIOS,F,1984-04-03,Ciencias Sociales y Políticas
cfnjuventudes,"FAMILIAS, NIÑEZ Y JUVENTUDES",Cuidado y Bienestar Social,diputados,vocal,VOCAL,6,vmarin,Marín,Varinia Lis,UNIÓN POR LA PATRIA,LA PAMPA,F,1968-02-23,Derecho
cfnjuventudes,"FAMILIAS, NIÑEZ Y JUVENTUDES",Cuidado y Bienestar Social,diputados,vocal,VOCAL,6,nmassot,Massot,Nicolás,ENCUENTRO FEDERAL,BUENOS AIRES,M,1984-07-16,Economía y Contabilidad
cfnjuventudes,"FAMILIAS, NIÑEZ Y JUVENTUDES",Cuidado y Bienestar Social,diputados,vocal,VOCAL,6,rmino,Miño,Fernanda,UNIÓN POR LA PATRIA,BUENOS AIRES,F,1974-07-19,Educación y Docencia
cfnjuventudes,"FAMILIAS, NIÑEZ Y JUVENTUDES",Cuidado y Bienestar Social,diputados,vocal,VOCAL,6,jucmolina,Molina,Juan Carlos,UNIÓN POR LA PATRIA,SANTA CRUZ,M,1966-12-08,Otras / Sin definir
cfnjuventudes,"FAMILIAS, NIÑEZ Y JUVENTUDES",Cuidado y Bienestar Social,diputados,vocal,VOCAL,6,mmondaca,Mondaca,Soledad,LA LIBERTAD AVANZA,NEUQUEN,F,1985-01-30,Comunicación y Periodismo
cfnjuventudes,"FAMILIAS, NIÑEZ Y JUVENTUDES",Cuidado y Bienestar Social,diputados,vocal,VOCAL,6,gmunoz,Muñoz,Gabriela Luciana,LA LIBERTAD AVANZA,NEUQUEN,F,1990-02-27,Artes y Cultura
cfnjuventudes,"FAMILIAS, NIÑEZ Y JUVENTUDES",Cuidado y Bienestar Social,diputados,vocal,VOCAL,6,mniveyro,Niveyro,Miriam,LA LIBERTAD AVANZA,BUENOS AIRES,F,1968-02-13,Educación y Docencia
cfnjuventudes,"FAMILIAS, NIÑEZ Y JUVENTUDES",Cuidado y Bienestar Social,diputados,vocal,VOCAL,6,cpalladino,Palladino,Claudia María,UNIÓN POR LA PATRIA,CATAMARCA,F,1965-08-07,Salud
cfnjuventudes,"FAMILIAS, NIÑEZ Y JUVENTUDES",Cuidado y Bienestar Social,diputados,vocal,VOCAL,6,kreichardt,Reichardt,Karen,LA LIBERTAD AVANZA,BUENOS AIRES,F,1969-05-21,Comunicación y Periodismo
cfnjuventudes,"FAMILIAS, NIÑEZ Y JUVENTUDES",Cuidado y Bienestar Social,diputados,vocal,VOCAL,6,sroberto,Roberto,Santiago Luis,UNIÓN POR LA PATRIA,CIUDAD DE BUENOS AIRES,M,1972-08-28,Derecho
cfnjuventudes,"FAMILIAS, NIÑEZ Y JUVENTUDES",Cuidado y Bienestar Social,diputados,vocal,VOCAL,6,msalzmann,Salzmann,Marina Dorotea,UNIÓN POR LA PATRIA,BUENOS AIRES,F,1990-05-13,Ciencias Sociales y Políticas
cfnjuventudes,"FAMILIAS, NIÑEZ Y JUVENTUDES",Cuidado y Bienestar Social,diputados,vocal,VOCAL,6,gscaglia,Scaglia,Gisela,PROVINCIAS UNIDAS,SANTA FE,F,1976-10-22,Ciencias Sociales y Políticas
cfnjuventudes,"FAMILIAS, NIÑEZ Y JUVENTUDES",Cuidado y Bienestar Social,diputados,vocal,VOCAL,6,vtolosap,Tolosa Paz,Victoria,UNIÓN POR LA PATRIA,BUENOS AIRES,F,1973-06-24,Economía y Contabilidad
cfnjuventudes,"FAMILIAS, NIÑEZ Y JUVENTUDES",Cuidado y Bienestar Social,diputados,vocal,VOCAL,6,ytomassoni,Tomassoni,Yamile,LA LIBERTAD AVANZA,SANTA FE,F,1978-05-27,Educación y Docencia
cfnjuventudes,"FAMILIAS, NIÑEZ Y JUVENTUDES",Cuidado y Bienestar Social,diputados,vocal,VOCAL,6,yvega,Vega,Yolanda,INNOVACIÓN FEDERAL,SALTA,F,1967-07-20,Agropecuario
cfnjuventudes,"FAMILIAS, NIÑEZ Y JUVENTUDES",Cuidado y Bienestar Social,diputados,vocal,VOCAL,6,pverasay,Verasay,Pamela Fernanda,UCR - UNIÓN CÍVICA RADICAL,MENDOZA,F,1980-04-26,Economía y Contabilidad
